單詞,情緒分數
可以,0.999954
问,0.001143
我,0.000628
，,0.009304
不,0.002385
忙,0.001714
的,0.368506
时候,0.99412
会,0.599614
及时,0.997308
回复,0.000189
#,0.014012
底妆,0.965781
#,0.014012
底妆,0.965781
不,0.002385
卡粉,0.00041
秘诀,0.995567
｜,0.007838
上门,0.995065
约妆,0.383486
｜,0.007838
千金妆,0.999221
 ,0.037232
上,0.226084
脸,0.000479
超,0.475058
精致,0.999962
 ,0.037232
！,0.001203
"
",0.037232
出门,0.997949
逛街,0.999963
 ,0.037232
约会,0.999963
 🍺,0.033441
都,0.299263
可以,0.999954
喔,0.544836
"
",0.037232
还原出,0.999531
各位,0.088389
公主,0.999963
的,0.368506
美貌,0.999963
！,0.001203
！,0.001203
！,0.001203
#,0.014012
成都,0.213336
#,0.014012
成都,0.213336
约妆,0.383486
#,0.014012
化妆师,0.685647
#,0.014012
约会,0.999963
#,0.014012
日常妆,0.995141
不,0.002385
脱妆,0.000265
的,0.368506
秘密,0.999963
！,0.001203
热门,0.06824
新品,0.999927
粉扑,0.991996
千万,0.992193
别,0.005253
错过,0.99992
粉扑,0.991996
/,0.003202
粉扑,0.991996
推荐,0.999961
/,0.003202
热门,0.06824
粉扑,0.991996
/,0.003202
好用,0.999962
粉扑,0.991996
/,0.003202
粉扑,0.991996
测评,0.989099
/,0.003202
粉扑,0.991996
怎么,0.00234
选,0.999917
/,0.003202
粉扑,0.991996
分享,0.999963
/,0.003202
好用,0.999962
的,0.368506
粉扑,0.991996
/,0.003202
棉花糖,0.002356
粉扑,0.991996
/,0.003202
气垫,0.002193
粉扑,0.991996
/,0.003202
不,0.002385
吃,0.999951
粉,0.999685
的,0.368506
粉扑,0.991996
"
",0.037232
一,0.010558
个,0.002308
好,0.999962
的,0.368506
底妆,0.965781
不仅,0.995895
选,0.999917
粉底液,0.042048
重要,0.04341
 ,0.037232
选,0.999917
上妆,0.940392
工具,0.999962
也,0.912719
同样,0.626826
重要,0.04341
，,0.009304
有,0.51643
没,0.000854
有,0.51643
姐妹,0.999963
还,0.994331
不会,5.3e-05
选,0.999917
粉扑,0.991996
的,0.368506
，,0.009304
我,0.000628
整理,0.999792
了,0.103906
一些,0.783571
我,0.000628
用,0.248765
过,0.500744
觉得,0.021406
还,0.994331
不错,0.999962
的,0.368506
，,0.009304
需要,0.262789
的,0.368506
姐妹,0.999963
可以,0.999954
参考,0.999962
一下,0.393236
～,0.021229
"
",0.037232
上妆,0.940392
不,0.002385
卡粉,0.00041
的,0.368506
秘诀,0.995567
"
",0.037232
要,0.59401
确保,0.993867
肌肤,0.999963
清洁,0.741197
、,0.003558
充分,0.999958
保湿,0.994718
以及,0.28278
定期,0.001728
去角质,0.004939
。,0.036835
这,0.010469
将,0.02451
有助于,0.999962
避免,0.284721
妆容,0.982621
卡粉,0.00041
在,0.566759
干燥,0.000327
或,0.050318
粗糙,4.6e-05
的,0.368506
皮肤,0.99983
上,0.226084
。,0.036835
"
",0.037232
选择,0.99764
与,0.264327
您,0.005408
的,0.368506
肤质,0.999912
和,0.604069
肤色,0.999774
相,0.345535
适应,0.999962
的,0.368506
底妆,0.965781
产品,0.098665
，,0.009304
如,0.002897
粉底液,0.042048
、,0.003558
粉底霜,0.999862
或,0.050318
粉底粉,0.999876
。,0.036835
确保,0.993867
它们,0.398826
能够,0.999956
均匀,0.999961
覆盖,0.999873
肌肤,0.999963
，,0.009304
而,0.127303
不会,5.3e-05
堵塞,3.8e-05
毛孔,0.59628
。,0.036835
"
",0.037232
在,0.566759
上妆,0.940392
之前,0.998145
使用,0.007915
妆前乳,0.998027
或,0.050318
隔离霜,0.365345
可以,0.999954
创建,0.999944
一,0.010558
个,0.002308
平滑,0.99996
的,0.368506
妆,0.98104
前,0.920472
基础,0.999963
，,0.009304
有助于,0.999962
妆容,0.982621
更加,0.999847
持久,0.999962
和,0.604069
不卡粉,0.019835
。,0.036835
"
",0.037232
不要,0.000131
过度,0.002202
使用,0.007915
底,0.001258
妆,0.98104
产品,0.098665
，,0.009304
只,0.04954
需,0.211819
涂抹,0.001334
薄薄,0.999802
一,0.010558
层,0.786002
，,0.009304
然后,0.06105
再,0.003113
根据,0.539856
需要,0.262789
进行,0.990885
修饰,0.57487
。,0.036835
过多,0.000104
的,0.368506
底妆,0.965781
会,0.599614
增加,0.99996
卡粉,0.00041
的,0.368506
风险,0.075174
。,0.036835
"
KLED",0.033441
粉扑,0.991996
"
尔木萄",0.088048
粉扑,0.991996
"
",0.037232
郭小妞,0.999923
粉扑,0.991996
"
花",0.00021
西子,0.988822
粉扑,0.991996
"
NARS",0.033441
粉扑,0.991996
"
",0.037232
#,0.014012
粉扑,0.991996
#,0.014012
粉扑,0.991996
推荐,0.999961
#,0.014012
平价,0.978715
粉扑,0.991996
#,0.014012
好用,0.999962
粉扑,0.991996
#,0.014012
粉扑,0.991996
测评,0.989099
#KLED,0.010732
粉扑,0.991996
#,0.014012
热门,0.06824
粉扑,0.991996
#,0.014012
新品,0.999927
粉扑,0.991996
#,0.014012
不,0.002385
吃,0.999951
粉,0.999685
粉扑,0.991996
#,0.014012
好用物,0.999962
分享,0.999963
#,0.014012
好物,0.999962
推荐,0.999961
#,0.014012
学生党,0.999963
粉扑,0.991996
#,0.014012
我,0.000628
的,0.368506
彩妆,0.987414
分享,0.999963
#,0.014012
国货,0.999267
#,0.014012
美妆,0.999963
工具,0.999962
#,0.014012
平价,0.978715
好用物,0.999962
#,0.014012
新手,0.006561
化妆,0.87592
#,0.014012
化妆,0.87592
#,0.014012
上脸,0.000931
服帖,0.000299
#,0.014012
高性,0.99996
价比,0.95448
goss,0.769508
大叔,0.999963
真,0.069353
邪门,0.021741
啊,0.996075
！,0.001203
用完,0.995392
想,0.038334
卡粉,0.00041
都,0.299263
难,0.019811
！,0.001203
！,0.001203
！,0.001203
不,0.002385
是,0.001972
吧,0.802922
！,0.001203
！,0.001203
"
",0.037232
身,0.29791
为,0.99507
一,0.010558
个,0.002308
大,0.026066
油皮,0.001218
日常,0.999962
化妆,0.87592
总是,0.844025
容易,0.237091
卡粉,0.00041
脱妆,0.000265
真的,0.261996
太,3.9e-05
痛苦,0.995245
了,0.103906
！,0.001203
！,0.001203
"
",0.037232
从,0.471119
刚,0.991993
学,0.999963
化妆,0.87592
开始,0.99992
就,0.305707
寻找,0.999963
了,0.103906
超,0.475058
多,0.99408
不,0.002385
卡粉,0.00041
的,0.368506
方法,0.999779
，,0.009304
最后,0.060261
终于,0.999746
在,0.566759
goss,0.769508
这里,0.986929
找到,0.953896
了,0.103906
！,0.001203
！,0.001203
！,0.001203
"
-
",0.006624
把,0.009551
甘油,0.988306
：,0.065169
乳液,0.988803
：,0.065169
芭集,0.99567
气垫,0.002193
以,0.038769
1:1:2,0.001411
的,0.368506
比例,0.022068
，,0.009304
均匀,0.999961
混合,0.034214
上脸,0.000931
，,0.009304
上妆,0.940392
手法,0.989017
可以,0.999954
参考,0.999962
程姐,0.996344
逆毛孔,0.053482
上妆法,0.997204
～,0.021229
"
",0.037232
化完,0.479167
真的,0.261996
绝,0.296824
了,0.103906
！,0.001203
！,0.001203
！,0.001203
"
",0.037232
妆面,0.994966
简直,8.5e-05
不要,0.000131
太,3.9e-05
服帖,0.000299
了,0.103906
，,0.009304
而且,0.009074
超级,0.987925
扒,0.001719
脸,0.000479
！,0.001203
就,0.305707
跟,0.003942
502,0.003893
胶水,3.5e-05
一样,0.371299
牢牢,0.999739
扒,0.001719
在,0.566759
脸,0.000479
上,0.226084
，,0.009304
一点,0.011403
不,0.002385
卡粉,0.00041
不,0.002385
斑驳,0.000973
！,0.001203
！,0.001203
"
",0.037232
关键,0.994311
是,0.001972
跟,0.003942
朋友,0.999963
出去,0.000522
逛街,0.999963
、,0.003558
吃饭,0.999963
、,0.003558
看,0.999825
电影,0.999963
，,0.009304
带,0.995884
妆,0.98104
一,0.010558
整,0.027509
天,0.681267
底妆,0.965781
依旧,0.998646
很,0.999963
完整,0.999962
，,0.009304
完全,0.008715
不,0.002385
脱妆,0.000265
！,0.001203
！,0.001203
"
-
",0.006624
跟,0.003942
我,0.000628
一样,0.371299
爱,0.999963
脱妆,0.000265
卡粉,0.00041
的,0.368506
姐妹,0.999963
真的,0.261996
不要,0.000131
错过,0.99992
了,0.103906
！,0.001203
"
",0.037232
亲,0.999962
测,0.995639
好用,0.999962
～,0.021229
姐妹,0.999963
们,0.789512
真的,0.261996
要,0.59401
试,0.345485
一下,0.393236
！,0.001203
！,0.001203
"

#",0.014012
卡粉,0.00041
#,0.014012
脱妆,0.000265
#,0.014012
底妆,0.965781
手法,0.989017
#,0.014012
goss,0.769508
大叔,0.999963
#,0.014012
底妆,0.965781
分享,0.999963
#,0.014012
化妆,0.87592
技巧,0.999962
#,0.014012
逆,0.0834
毛孔,0.59628
上妆,0.940392
#,0.014012
底妆,0.965781
服帖,0.000299
#,0.014012
上妆,0.940392
服帖,0.000299
不,0.002385
卡粉,0.00041
#,0.014012
不卡粉,0.019835
小,0.994681
技巧,0.999962
#,0.014012
不卡粉,0.019835
妙招,0.970369
#,0.014012
新手,0.006561
化妆,0.87592
技巧,0.999962
#,0.014012
底妆,0.965781
教程,0.999942
#,0.014012
芭集,0.99567
气垫,0.002193
#,0.014012
气垫,0.002193
#,0.014012
底妆,0.965781
大法,0.999962
#,0.014012
完美,0.999962
底妆,0.965781
这样,0.021569
画,0.999919
#,0.014012
程十安,0.99296
#,0.014012
新手,0.006561
化妆,0.87592
#,0.014012
卡粉,0.00041
怎么办,6e-05
#,0.014012
变美,0.999962
小,0.994681
技巧,0.999962
#,0.014012
普通人,0.118032
妆容,0.982621
#,0.014012
化妆,0.87592
小白,0.999963
极,0.036513
简,0.99372
化妆,0.87592
 | 5,0.002605
min,0.009125
搞定,0.999436
日常,0.999962
伪,0.004305
素颜妆,0.995949
之前,0.998145
有,0.51643
朋友,0.999963
问,0.001143
我,0.000628
日常用,0.998951
的,0.368506
化妆品,0.0687
，,0.009304
这,0.010469
次,0.004085
分享,0.999963
一下,0.393236
近期,0.998822
常,0.140328
用,0.248765
的,0.368506
伪,0.004305
素颜妆,0.995949
5,0.002319
件套,0.00306
，,0.009304
给,0.86028
妆容,0.982621
做,0.999961
减法,0.998566
，,0.009304
不,0.002385
需要,0.262789
复杂,0.003534
的,0.368506
步骤,0.999815
，,0.009304
简单,0.999724
好看,0.999962
提气色,0.021411
～,0.021229
"
.
step❶",0.005921
：,0.065169
底妆,0.965781
均匀,0.999961
肤色,0.999774
"
",0.037232
精简,0.999962
化妆后,0.029833
很,0.999963
久,0.959318
没,0.000854
买,0.175209
粉底液,0.042048
了,0.103906
"
",0.037232
日常,0.999962
通勤,0.626146
妆,0.98104
只,0.04954
用,0.248765
有,0.51643
色面霜,0.997618
均匀,0.999961
肤色,0.999774
"
",0.037232
我,0.000628
近期,0.998822
用,0.248765
的,0.368506
是,0.001972
尧光,0.99518
有色面霜,0.903309
，,0.009304
不,0.002385
挑,0.999948
上妆,0.940392
手法,0.989017
"
",0.037232
很,0.999963
薄,0.081669
很,0.999963
润,0.997779
，,0.009304
几,0.127462
下,0.943397
就,0.305707
能,0.227357
抹匀,0.008937
，,0.009304
基本,0.690612
没有,0.004286
什么,0.005779
粉感,0.999962
"
",0.037232
自然,0.99996
提亮,0.947234
肤色,0.999774
，,0.009304
还,0.994331
有,0.51643
细腻,0.999962
的,0.368506
水光感,0.294544
，,0.009304
显得,0.042592
皮肤,0.99983
很,0.999963
好,0.999962
"
",0.037232
而且,0.009074
如果,0.009845
只,0.04954
涂,0.000421
这,0.010469
个,0.002308
出门,0.997949
的话,0.948383
"
",0.037232
不,0.002385
需要,0.262789
卸妆,0.000793
，,0.009304
洗面奶,0.999962
就,0.305707
可以,0.999954
洗,0.000622
干净,0.999962
"
.
step❷",0.005921
：,0.065169
眉笔,0.023513
填补,0.999961
空缺,0.004795
"
",0.037232
我,0.000628
的,0.368506
眉头,0.00299
眉毛,0.002268
本身,0.994208
就,0.305707
浓,0.001014
"
",0.037232
所以,0.134029
平时,0.996355
只用,0.022291
填补,0.999961
一下,0.393236
眉尾,0.000303
就,0.305707
好,0.999962
"
",0.037232
眉笔,0.023513
选择,0.99764
比,0.145275
发色,0.023146
浅,0.004545
一,0.010558
个,0.002308
度,0.132194
的,0.368506
颜色,0.173316
"
",0.037232
更,0.998421
自然,0.99996
的,0.368506
提升,0.999962
精气神,0.999885
"
.
step❸",0.005921
：,0.065169
眼影,0.999963
消肿,0.997447
"
",0.037232
眼影,0.999963
和,0.604069
睫毛,0.233319
其实,0.999934
可以,0.999954
二,0.002386
选,0.999917
一,0.010558
"
",0.037232
目的,0.999857
都,0.299263
是,0.001972
为了,0.999961
增强,0.999962
眼部,0.08389
轮廓,0.376017
，,0.009304
给,0.86028
眼部,0.08389
消肿,0.997447
"
",0.037232
我,0.000628
日常,0.999962
一般,0.046542
用,0.248765
眼影,0.999963
，,0.009304
比,0.145275
睫毛,0.233319
方便,0.999929
"
",0.037232
只,0.04954
用,0.248765
简单,0.999724
1,0.0034
-2,0.002199
个,0.002308
色,0.396171
就,0.305707
能,0.227357
让,0.996794
眼睛,0.004325
更,0.998421
有神,0.989913
"
",0.037232
".
step❹",0.005921
：,0.065169
腮红,0.2295
提气色,0.021411
"
",0.037232
腮红,0.2295
主要,0.999897
作用,0.985934
是,0.001972
让,0.996794
气色,0.791194
好,0.999962
一点,0.011403
"
",0.037232
还可以,0.999956
让,0.996794
整,0.027509
个,0.002308
妆容,0.982621
更,0.998421
柔和,0.999929
自然,0.99996
"
",0.037232
所以,0.134029
对,0.040364
我,0.000628
来说,0.999913
是,0.001972
必,0.999959
不可,0.003548
少,0.000526
的,0.368506
一,0.010558
步,0.999958
"
",0.037232
脸型,0.019723
偏,0.005561
长,0.998797
就,0.305707
横,0.010106
着,0.956758
扫,0.002211
，,0.009304
偏,0.005561
短,0.005731
就,0.305707
竖,0.001621
着,0.956758
扫,0.002211
"
",0.037232
不,0.002385
知道,0.999908
买,0.175209
什么,0.005779
就,0.305707
买,0.175209
粉桃色,0.99967
，,0.009304
适配,0.993927
任何,0.023115
妆容,0.982621
"
.
step❺",0.005921
：,0.065169
口红,0.961221
显白,0.135532
"
",0.037232
在,0.566759
还,0.994331
没有,0.004286
流行,0.999961
伪素颜妆,0.011992
的,0.368506
时候,0.99412
"
",0.037232
我,0.000628
就,0.305707
发现,0.002492
我,0.000628
不,0.002385
适合,0.999956
过,0.500744
浓,0.001014
的,0.368506
口红,0.961221
颜色,0.173316
"
",0.037232
比,0.145275
自身,0.995688
唇色,0.851234
深,0.999962
一点,0.011403
的,0.368506
裸色,0.002032
更,0.998421
适合,0.999956
我,0.000628
"
",0.037232
如果,0.009845
你,0.075191
也,0.912719
觉得,0.021406
涂完,0.002282
口红,0.961221
不如,4.2e-05
不,0.002385
涂,0.000421
"
",0.037232
不妨,0.999962
试,0.345485
试,0.345485
清淡,0.999962
的,0.368506
裸色系,0.004684
"
#",0.014012
精简,0.999962
生活,0.999963
#,0.014012
极简,0.862612
主义,0.996818
#,0.014012
妆容,0.982621
分享,0.999963
#,0.014012
极简,0.862612
化妆,0.87592
#,0.014012
眼影,0.999963
分享,0.999963
#,0.014012
有色,0.064424
面霜,0.998602
#,0.014012
伪,0.004305
素颜,0.392485
#,0.014012
彩妆,0.987414
分享,0.999963
#,0.014012
精简,0.999962
化妆,0.87592
#,0.014012
尧光,0.99518
有色,0.064424
面霜,0.998602
#,0.014012
chanel,0.996684
眼影,0.999963
#nars,0.023028
腮红,0.2295
#,0.014012
丝芙兰,0.998529
唇釉,0.028077
化妆,0.87592
前,0.920472
做好,0.999962
这,0.010469
8,0.001603
件,0.001824
事,0.002026
，,0.009304
妆面,0.994966
真的,0.261996
巨,0.006256
服帖,0.000299
❗,0.033441
📢,0.033441
很多,0.999951
友友,0.999963
在,0.566759
化妆,0.87592
时,0.833667
，,0.009304
都,0.299263
很,0.999963
纠结,0.461047
自己,0.999254
妆面,0.994966
为什么,0.001924
没有,0.004286
别人,0.099194
的,0.368506
服帖,0.000299
，,0.009304
可能,0.215914
有,0.51643
些,0.507273
人,0.998103
会,0.599614
说,0.000205
：,0.065169
你,0.075191
手法,0.989017
不,0.002385
对,0.040364
，,0.009304
你,0.075191
美妆蛋,0.999962
没,0.000854
沾湿,0.000171
等等,0.02394
，,0.009304
其实,0.999934
这些,0.334502
都,0.299263
不,0.002385
是,0.001972
关键,0.994311
，,0.009304
只,0.04954
能,0.227357
起到,0.999962
锦上添花,0.999872
的,0.368506
作用,0.985934
，,0.009304
关键,0.994311
在于,0.997772
你,0.075191
的,0.368506
皮肤,0.99983
状态,0.003383
，,0.009304
皮肤,0.99983
状态,0.003383
好,0.999962
了,0.103906
，,0.009304
妆面,0.994966
自然,0.99996
通透,0.99782
服帖,0.000299
。,0.036835
"
🎈",0.033441
今天,0.757372
给,0.86028
大家,0.00494
分享,0.999963
一下,0.393236
化妆,0.87592
前,0.920472
让,0.996794
你,0.075191
皮肤,0.99983
状态,0.003383
暂时,0.15091
变好,0.999848
一点,0.011403
的,0.368506
“,0.033441
临时,0.001608
抱佛脚,0.999962
”,0.033441
的,0.368506
方法,0.999779
，,0.009304
照着,0.035835
做,0.999961
虽然,0.783554
不能,5.3e-05
从,0.471119
根本,6.1e-05
上,0.226084
解决,0.227586
问题,0.002369
，,0.009304
但,0.483666
足以,0.999962
解,0.999957
燃眉之急,0.966571
🔥,0.768498
"
.
🚩",0.005921
化妆,0.87592
前,0.920472
一,0.010558
晚,0.238662
你,0.075191
需要,0.262789
注意,0.155885
的,0.368506
事,0.002026
：,0.065169
"
①",0.053537
化妆,0.87592
前,0.920472
一,0.010558
晚,0.238662
建议,0.000361
敷,0.003386
一,0.010558
片,0.030032
补水,0.18444
面膜,0.999945
"
②",0.009519
前,0.920472
一,0.010558
晚,0.238662
做好,0.999962
面部,0.248816
清洁,0.741197
，,0.009304
第二,0.000994
天,0.681267
能,0.227357
让,0.996794
妆面,0.994966
更,0.998421
服帖,0.000299
；,0.007158
"
③",0.022545
不要,0.000131
随意,0.999962
更换,0.005845
护肤品,0.999645
防止,0.372629
过敏,3.6e-05
；,0.007158
"
④",0.087398
请,5.4e-05
勿,0.002134
嫁接,0.036098
睫毛,0.233319
和,0.604069
修,0.00157
眉,0.004576
"
⑤",0.0499
无,0.006982
严重,3.7e-05
皮肤,0.99983
问题,0.002369
，,0.009304
不,0.002385
做,0.999961
额外,0.998041
皮肤,0.99983
护理,0.996128
，,0.009304
保湿,0.994718
补水,0.18444
即可,0.994089
，,0.009304
涂好,0.000104
润唇膏,0.999951
"
⑥",0.056774
前,0.920472
一,0.010558
晚,0.238662
化妆,0.87592
前,0.920472
头发,4.5e-05
不要,0.000131
用,0.248765
护发素,0.003288
